name,parent,concept_name,source,standard_semantic_hierarchy
"Home improvement (e.g., adding on, remodeling, renovating), single-family housing, for-sale builders",Residential Remodelers ,Index Description,2022 NAICS,Yes
"Home improvement (e.g., adding on, remodeling, renovating), single-family housing, general contractors",Residential Remodelers ,Index Description,2022 NAICS,Yes
Home renovation,Residential Remodelers ,Index Description,2022 NAICS,Yes
"Porch construction, residential-type",Residential Remodelers ,Index Description,2022 NAICS,Yes
Remodeling and renovating for-sale builders,Residential Remodelers ,Index Description,2022 NAICS,Yes
"Remodeling and renovating general contractors, multifamily building",Residential Remodelers ,Index Description,2022 NAICS,Yes
"Remodeling and renovating general contractors, residential",Residential Remodelers ,Index Description,2022 NAICS,Yes
"Remodeling and renovating general contractors, single-family housing",Residential Remodelers ,Index Description,2022 NAICS,Yes
Remodeling and renovating single-family housing,Residential Remodelers ,Index Description,2022 NAICS,Yes
"Remodeling and renovating, residential building",Residential Remodelers ,Index Description,2022 NAICS,Yes
"Sunroom additions, residential",Residential Remodelers ,Index Description,2022 NAICS,Yes
Acid plant construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
"Addition, alteration and renovation, for-sale builders, industrial building (except warehouses)",Industrial Building Construction ,Index Description,2022 NAICS,Yes
"Addition, alteration and renovation, general contractors, industrial building (except warehouses)",Industrial Building Construction ,Index Description,2022 NAICS,Yes
"Addition, alteration and renovation, industrial building (except warehouses)",Industrial Building Construction ,Index Description,2022 NAICS,Yes
Aluminum plant construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Ammonium plant construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Assembly plant construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Blast furnace construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Cannery construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Cement plant construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Chemical (except petrochemical process-type) plant construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Clean room construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
"Construction management, industrial building (except warehouses)",Industrial Building Construction ,Index Description,2022 NAICS,Yes
Factory construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Fish processing plant construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Food processing plant construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
"For-sale builders (i.e., building on own land, for sale), industrial building (except warehouses)",Industrial Building Construction ,Index Description,2022 NAICS,Yes
Foundry construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
"Furnace (i.e., industrial plant structure) construction",Industrial Building Construction ,Index Description,2022 NAICS,Yes
Garbage disposal plant construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
"Incinerator, mass-burn type, construction",Industrial Building Construction ,Index Description,2022 NAICS,Yes
"Incinerator, municipal waste disposal, construction",Industrial Building Construction ,Index Description,2022 NAICS,Yes
Industrial building (except warehouses) construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
"Industrial building (except warehouses) construction, for-sale builders",Industrial Building Construction ,Index Description,2022 NAICS,Yes
"Industrial building (except warehouses) construction, general contractors",Industrial Building Construction ,Index Description,2022 NAICS,Yes
Kiln construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Manufacturing building construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Materials recovery facility construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Metal processing plant construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Mine loading and discharging station construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Motor vehicle assembly plant construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Ore and metal refinery construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
"Oven, industrial plant, construction",Industrial Building Construction ,Index Description,2022 NAICS,Yes
Paper or pulp mill construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Pharmaceutical manufacturing plant construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Prefabricated industrial building (except warehouses) erection,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Printing plant construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Refuse disposal plant (except sewage treatment) construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Smelter construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
"Speculative builders (i.e., building on own land, for sale), industrial building (except warehouses)",Industrial Building Construction ,Index Description,2022 NAICS,Yes
Steel mill construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
Textile mill construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
"Tipple, mining, construction",Industrial Building Construction ,Index Description,2022 NAICS,Yes
"Washery, mining, construction",Industrial Building Construction ,Index Description,2022 NAICS,Yes
Waste disposal plant (except sewage treatment) construction,Industrial Building Construction ,Index Description,2022 NAICS,Yes
"Addition, alteration and renovation, commercial and institutional building",Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
"Addition, alteration and renovation, commercial warehouse",Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
"Addition, alteration and renovation, for-sale builders, commercial and institutional building",Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
"Addition, alteration and renovation, for-sale builders, commercial warehouse",Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
"Addition, alteration and renovation, for-sale builders, hotel and motel",Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
"Addition, alteration and renovation, for-sale builders, industrial warehouse",Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
"Addition, alteration and renovation, general contractors, commercial and institutional building",Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
"Addition, alteration and renovation, general contractors, commercial warehouse",Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
"Addition, alteration and renovation, general contractors, hotel and motel",Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
"Addition, alteration and renovation, general contractors, industrial warehouse",Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
"Addition, alteration and renovation, hotel and motel",Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
"Addition, alteration and renovation, industrial warehouse",Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
Administration building construction,Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
Airport building construction,Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
Airport terminal construction,Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
Amusement facility construction,Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
Animal shelter and clinic construction,Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
Arena construction,Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
Armory construction,Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
"Athletic court, indoor, construction",Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
Auditorium construction,Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
Bank building construction,Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
Barber shop construction,Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
Barrack construction,Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
Beauty salon construction,Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
Broadcasting station construction,Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
Bunkhouse construction,Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
Bus shelter construction,Commercial and Institutional Building Construction ,Index Description,2022 NAICS,Yes
